learner_id,cohort_id,grade_band,age_range,stage_label,support_profile,expression_mode_preference,device_access,language_support,accommodation_flag,attendance_band,confidence_profile,trajectory_type,spelling_noise_level
L1012_07_052,C1012_07,10-12,15-18,Innovators,experiment_template,mixed,1to1_device,none,none,mixed,overconfident,high_stable,low
L1012_07_053,C1012_07,10-12,15-18,Innovators,experiment_template,mixed,shared_device,moderate,extended_time,mostly_steady,balanced,high_stable,medium
L1012_07_054,C1012_07,10-12,15-18,Innovators,general,mixed,shared_device,none,organization_support,steady,overconfident,steady_growth,low
L1012_07_055,C1012_07,10-12,15-18,Innovators,general,spreadsheet,shared_device,moderate,none,steady,cautious,late_bloom,low
L1012_07_056,C1012_07,10-12,15-18,Innovators,general,spreadsheet,1to1_device,none,audio_support,mixed,overconfident,steady_growth,medium
L1012_07_057,C1012_07,10-12,15-18,Innovators,pitch_scaffold,mixed,laptop_priority,light,organization_support,mostly_steady,overconfident,needs_structure,low
L1012_07_058,C1012_07,10-12,15-18,Innovators,pitch_scaffold,written,1to1_device,moderate,none,mostly_steady,overconfident,needs_structure,high
L1012_07_059,C1012_07,10-12,15-18,Innovators,pitch_scaffold,deck_notes,laptop_priority,moderate,visual_support,mixed,confident,steady_growth,high
L1012_07_060,C1012_07,10-12,15-18,Innovators,general,mixed,tablet_mix,none,extended_time,mostly_steady,balanced,needs_structure,high
L1012_08_001,C1012_08,10-12,15-18,Innovators,general,spreadsheet,laptop_priority,moderate,organization_support,mixed,overconfident,needs_structure,high
L1012_08_002,C1012_08,10-12,15-18,Innovators,caption_support,presentation,1to1_device,light,visual_support,irregular,overconfident,high_stable,high
L1012_08_003,C1012_08,10-12,15-18,Innovators,pitch_scaffold,spreadsheet,1to1_device,none,audio_support,mostly_steady,cautious,needs_structure,low
L1012_08_004,C1012_08,10-12,15-18,Innovators,general,presentation,tablet_mix,light,extended_time,mixed,balanced,steady_growth,low
L1012_08_005,C1012_08,10-12,15-18,Innovators,experiment_template,presentation,laptop_priority,moderate,audio_support,mostly_steady,cautious,high_stable,low
L1012_08_006,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,written,tablet_mix,none,extended_time,mostly_steady,confident,needs_structure,low
L1012_08_007,C1012_08,10-12,15-18,Innovators,pitch_scaffold,mixed,shared_device,light,visual_support,irregular,confident,steady_growth,low
L1012_08_008,C1012_08,10-12,15-18,Innovators,experiment_template,presentation,laptop_priority,none,audio_support,steady,confident,high_stable,high
L1012_08_009,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,deck_notes,tablet_mix,moderate,extended_time,mostly_steady,balanced,late_bloom,low
L1012_08_010,C1012_08,10-12,15-18,Innovators,caption_support,mixed,tablet_mix,moderate,visual_support,irregular,cautious,high_stable,low
L1012_08_011,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,presentation,laptop_priority,moderate,organization_support,mixed,confident,variable_growth,medium
L1012_08_012,C1012_08,10-12,15-18,Innovators,experiment_template,spreadsheet,laptop_priority,moderate,visual_support,mostly_steady,overconfident,steady_growth,low
L1012_08_013,C1012_08,10-12,15-18,Innovators,caption_support,spreadsheet,tablet_mix,light,audio_support,mostly_steady,confident,steady_growth,high
L1012_08_014,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,deck_notes,shared_device,none,none,steady,balanced,steady_growth,medium
L1012_08_015,C1012_08,10-12,15-18,Innovators,general,presentation,1to1_device,light,audio_support,irregular,overconfident,needs_structure,low
L1012_08_016,C1012_08,10-12,15-18,Innovators,experiment_template,mixed,shared_device,moderate,none,steady,cautious,needs_structure,low
L1012_08_017,C1012_08,10-12,15-18,Innovators,caption_support,written,laptop_priority,none,organization_support,irregular,overconfident,variable_growth,low
L1012_08_018,C1012_08,10-12,15-18,Innovators,caption_support,written,tablet_mix,moderate,audio_support,mostly_steady,confident,needs_structure,medium
L1012_08_019,C1012_08,10-12,15-18,Innovators,experiment_template,mixed,1to1_device,light,organization_support,mixed,cautious,steady_growth,medium
L1012_08_020,C1012_08,10-12,15-18,Innovators,general,written,1to1_device,moderate,visual_support,steady,confident,variable_growth,medium
L1012_08_021,C1012_08,10-12,15-18,Innovators,pitch_scaffold,deck_notes,1to1_device,none,audio_support,mixed,balanced,late_bloom,medium
L1012_08_022,C1012_08,10-12,15-18,Innovators,general,written,1to1_device,light,organization_support,steady,cautious,variable_growth,low
L1012_08_023,C1012_08,10-12,15-18,Innovators,pitch_scaffold,presentation,shared_device,light,none,irregular,balanced,high_stable,low
L1012_08_024,C1012_08,10-12,15-18,Innovators,experiment_template,presentation,laptop_priority,moderate,organization_support,mixed,confident,variable_growth,low
L1012_08_025,C1012_08,10-12,15-18,Innovators,general,deck_notes,shared_device,light,extended_time,steady,balanced,high_stable,medium
L1012_08_026,C1012_08,10-12,15-18,Innovators,pitch_scaffold,presentation,1to1_device,none,organization_support,irregular,balanced,steady_growth,medium
L1012_08_027,C1012_08,10-12,15-18,Innovators,experiment_template,deck_notes,laptop_priority,none,organization_support,mostly_steady,confident,late_bloom,high
L1012_08_028,C1012_08,10-12,15-18,Innovators,experiment_template,mixed,1to1_device,none,visual_support,steady,balanced,variable_growth,low
L1012_08_029,C1012_08,10-12,15-18,Innovators,general,deck_notes,shared_device,light,extended_time,mixed,balanced,high_stable,low
L1012_08_030,C1012_08,10-12,15-18,Innovators,experiment_template,deck_notes,1to1_device,light,extended_time,mixed,cautious,late_bloom,medium
L1012_08_031,C1012_08,10-12,15-18,Innovators,caption_support,presentation,shared_device,moderate,organization_support,mostly_steady,confident,steady_growth,low
L1012_08_032,C1012_08,10-12,15-18,Innovators,experiment_template,spreadsheet,laptop_priority,moderate,audio_support,steady,cautious,variable_growth,low
L1012_08_033,C1012_08,10-12,15-18,Innovators,general,written,tablet_mix,moderate,extended_time,irregular,confident,high_stable,medium
L1012_08_034,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,presentation,shared_device,light,visual_support,steady,balanced,high_stable,low
L1012_08_035,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,mixed,tablet_mix,moderate,extended_time,mostly_steady,balanced,needs_structure,high
L1012_08_036,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,spreadsheet,1to1_device,none,organization_support,mixed,cautious,variable_growth,low
L1012_08_037,C1012_08,10-12,15-18,Innovators,general,spreadsheet,shared_device,none,extended_time,steady,balanced,needs_structure,medium
L1012_08_038,C1012_08,10-12,15-18,Innovators,caption_support,deck_notes,tablet_mix,none,audio_support,mostly_steady,confident,steady_growth,medium
L1012_08_039,C1012_08,10-12,15-18,Innovators,experiment_template,written,tablet_mix,none,visual_support,mixed,confident,high_stable,low
L1012_08_040,C1012_08,10-12,15-18,Innovators,experiment_template,spreadsheet,1to1_device,light,none,mostly_steady,balanced,needs_structure,low
L1012_08_041,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,written,laptop_priority,light,extended_time,steady,cautious,needs_structure,high
L1012_08_042,C1012_08,10-12,15-18,Innovators,pitch_scaffold,deck_notes,1to1_device,moderate,extended_time,mostly_steady,overconfident,variable_growth,low
L1012_08_043,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,presentation,shared_device,moderate,audio_support,steady,overconfident,steady_growth,low
L1012_08_044,C1012_08,10-12,15-18,Innovators,experiment_template,written,tablet_mix,moderate,visual_support,steady,balanced,high_stable,low
L1012_08_045,C1012_08,10-12,15-18,Innovators,general,presentation,laptop_priority,moderate,audio_support,steady,confident,steady_growth,medium
L1012_08_046,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,presentation,laptop_priority,moderate,organization_support,steady,cautious,late_bloom,low
L1012_08_047,C1012_08,10-12,15-18,Innovators,experiment_template,deck_notes,tablet_mix,light,extended_time,mostly_steady,overconfident,high_stable,low
L1012_08_048,C1012_08,10-12,15-18,Innovators,general,deck_notes,tablet_mix,none,organization_support,irregular,cautious,high_stable,medium
L1012_08_049,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,spreadsheet,shared_device,none,extended_time,mixed,confident,high_stable,low
L1012_08_050,C1012_08,10-12,15-18,Innovators,general,written,shared_device,none,audio_support,mostly_steady,cautious,late_bloom,low
L1012_08_051,C1012_08,10-12,15-18,Innovators,general,presentation,tablet_mix,light,visual_support,irregular,overconfident,needs_structure,medium
L1012_08_052,C1012_08,10-12,15-18,Innovators,mentored_checkpoints,mixed,1to1_device,moderate,none,irregular,confident,steady_growth,low
L1012_08_053,C1012_08,10-12,15-18,Innovators,caption_support,presentation,laptop_priority,light,organization_support,steady,cautious,high_stable,low
L1012_08_054,C1012_08,10-12,15-18,Innovators,experiment_template,mixed,laptop_priority,light,visual_support,irregular,cautious,needs_structure,high
L1012_08_055,C1012_08,10-12,15-18,Innovators,experiment_template,mixed,tablet_mix,none,none,mixed,confident,late_bloom,low
L1012_08_056,C1012_08,10-12,15-18,Innovators,general,mixed,laptop_priority,moderate,visual_support,mostly_steady,balanced,needs_structure,low
L1012_08_057,C1012_08,10-12,15-18,Innovators,experiment_template,presentation,laptop_priority,light,extended_time,mostly_steady,confident,variable_growth,medium
L1012_08_058,C1012_08,10-12,15-18,Innovators,experiment_template,spreadsheet,tablet_mix,none,visual_support,mostly_steady,confident,high_stable,high
L1012_08_059,C1012_08,10-12,15-18,Innovators,general,deck_notes,tablet_mix,moderate,visual_support,steady,overconfident,high_stable,high
L1012_08_060,C1012_08,10-12,15-18,Innovators,general,mixed,laptop_priority,light,none,irregular,confident,steady_growth,low
L1012_09_001,C1012_09,10-12,15-18,Innovators,general,spreadsheet,shared_device,light,extended_time,irregular,balanced,high_stable,high
L1012_09_002,C1012_09,10-12,15-18,Innovators,caption_support,mixed,shared_device,none,none,steady,cautious,steady_growth,high
L1012_09_003,C1012_09,10-12,15-18,Innovators,caption_support,presentation,laptop_priority,moderate,visual_support,mostly_steady,cautious,steady_growth,low
L1012_09_004,C1012_09,10-12,15-18,Innovators,caption_support,spreadsheet,1to1_device,light,audio_support,mixed,confident,needs_structure,low
L1012_09_005,C1012_09,10-12,15-18,Innovators,caption_support,presentation,shared_device,light,organization_support,irregular,cautious,late_bloom,high
L1012_09_006,C1012_09,10-12,15-18,Innovators,caption_support,mixed,shared_device,none,organization_support,irregular,balanced,late_bloom,high
L1012_09_007,C1012_09,10-12,15-18,Innovators,caption_support,written,tablet_mix,none,extended_time,mixed,overconfident,variable_growth,high
L1012_09_008,C1012_09,10-12,15-18,Innovators,experiment_template,deck_notes,shared_device,moderate,visual_support,mostly_steady,cautious,steady_growth,low
L1012_09_009,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,spreadsheet,1to1_device,none,none,mostly_steady,overconfident,variable_growth,low
L1012_09_010,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,spreadsheet,laptop_priority,none,organization_support,steady,overconfident,late_bloom,low
L1012_09_011,C1012_09,10-12,15-18,Innovators,experiment_template,deck_notes,laptop_priority,moderate,organization_support,irregular,overconfident,variable_growth,low
L1012_09_012,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,presentation,tablet_mix,light,audio_support,mostly_steady,cautious,variable_growth,medium
L1012_09_013,C1012_09,10-12,15-18,Innovators,general,presentation,laptop_priority,light,visual_support,steady,cautious,needs_structure,high
L1012_09_014,C1012_09,10-12,15-18,Innovators,general,mixed,laptop_priority,none,organization_support,mixed,confident,steady_growth,low
L1012_09_015,C1012_09,10-12,15-18,Innovators,general,written,tablet_mix,moderate,organization_support,steady,confident,needs_structure,low
L1012_09_016,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,mixed,1to1_device,none,organization_support,steady,overconfident,high_stable,low
L1012_09_017,C1012_09,10-12,15-18,Innovators,pitch_scaffold,deck_notes,1to1_device,light,audio_support,steady,cautious,late_bloom,high
L1012_09_018,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,deck_notes,1to1_device,light,organization_support,mostly_steady,cautious,variable_growth,high
L1012_09_019,C1012_09,10-12,15-18,Innovators,general,presentation,tablet_mix,none,extended_time,mostly_steady,balanced,needs_structure,medium
L1012_09_020,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,mixed,1to1_device,moderate,extended_time,irregular,overconfident,variable_growth,high
L1012_09_021,C1012_09,10-12,15-18,Innovators,pitch_scaffold,spreadsheet,shared_device,moderate,none,irregular,overconfident,high_stable,low
L1012_09_022,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,presentation,laptop_priority,none,extended_time,irregular,confident,late_bloom,high
L1012_09_023,C1012_09,10-12,15-18,Innovators,pitch_scaffold,written,1to1_device,moderate,extended_time,mixed,confident,needs_structure,low
L1012_09_024,C1012_09,10-12,15-18,Innovators,pitch_scaffold,presentation,laptop_priority,none,organization_support,steady,overconfident,high_stable,high
L1012_09_025,C1012_09,10-12,15-18,Innovators,general,presentation,shared_device,moderate,visual_support,mostly_steady,overconfident,late_bloom,high
L1012_09_026,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,presentation,1to1_device,none,organization_support,mixed,balanced,steady_growth,high
L1012_09_027,C1012_09,10-12,15-18,Innovators,experiment_template,presentation,1to1_device,none,extended_time,irregular,overconfident,steady_growth,low
L1012_09_028,C1012_09,10-12,15-18,Innovators,experiment_template,presentation,laptop_priority,none,none,irregular,confident,needs_structure,low
L1012_09_029,C1012_09,10-12,15-18,Innovators,experiment_template,presentation,1to1_device,moderate,visual_support,mostly_steady,confident,needs_structure,low
L1012_09_030,C1012_09,10-12,15-18,Innovators,pitch_scaffold,mixed,tablet_mix,none,organization_support,steady,confident,needs_structure,low
L1012_09_031,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,spreadsheet,tablet_mix,none,audio_support,steady,cautious,steady_growth,high
L1012_09_032,C1012_09,10-12,15-18,Innovators,general,presentation,laptop_priority,none,extended_time,steady,cautious,steady_growth,high
L1012_09_033,C1012_09,10-12,15-18,Innovators,experiment_template,presentation,1to1_device,light,organization_support,irregular,cautious,variable_growth,high
L1012_09_034,C1012_09,10-12,15-18,Innovators,general,presentation,tablet_mix,light,organization_support,steady,cautious,high_stable,medium
L1012_09_035,C1012_09,10-12,15-18,Innovators,general,written,1to1_device,none,audio_support,steady,balanced,needs_structure,low
L1012_09_036,C1012_09,10-12,15-18,Innovators,caption_support,mixed,laptop_priority,none,extended_time,steady,cautious,needs_structure,low
L1012_09_037,C1012_09,10-12,15-18,Innovators,general,written,shared_device,none,organization_support,irregular,confident,steady_growth,low
L1012_09_038,C1012_09,10-12,15-18,Innovators,pitch_scaffold,mixed,shared_device,moderate,audio_support,steady,cautious,variable_growth,high
L1012_09_039,C1012_09,10-12,15-18,Innovators,mentored_checkpoints,mixed,1to1_device,moderate,organization_support,steady,cautious,steady_growth,medium
