feedback_id,record_id,learner_id,cohort_id,session_id,feedback_focus,peer_feedback,revision_requested,feedback_ts
PF_core_L1012_07_058_05_03,core_L1012_07_058_05_03,L1012_07_058,C1012_07,S_C1012_07_05,limitations,Show which part changed after feedback.,True,2026-04-13T13:42:00
PF_core_L1012_07_058_06_04,core_L1012_07_058_06_04,L1012_07_058,C1012_07,S_C1012_07_06,safety,Explain one step more clearly.,False,2026-04-20T08:20:00
PF_core_L1012_07_058_08_05,core_L1012_07_058_08_05,L1012_07_058,C1012_07,S_C1012_07_08,evidence,Point to the evidence behind that claim.,False,2026-05-04T13:37:00
PF_core_L1012_07_059_04_02,core_L1012_07_059_04_02,L1012_07_059,C1012_07,S_C1012_07_04,revision,Show the limitation earlier so the claim feels more honest.,False,2026-04-06T10:04:00
PF_core_L1012_07_059_05_03,core_L1012_07_059_05_03,L1012_07_059,C1012_07,S_C1012_07_05,limitations,Explain why that revision came before the others.,False,2026-04-13T14:43:00
PF_core_L1012_07_060_02_01,core_L1012_07_060_02_01,L1012_07_060,C1012_07,S_C1012_07_02,clarity,Show the limitation earlier so the claim feels more honest.,False,2026-03-23T12:28:00
PF_core_L1012_07_060_03_02,core_L1012_07_060_03_02,L1012_07_060,C1012_07,S_C1012_07_03,safety,Explain why that revision came before the others.,False,2026-03-30T14:51:00
PF_core_L1012_07_060_06_03,core_L1012_07_060_06_03,L1012_07_060,C1012_07,S_C1012_07_06,safety,Explain why that revision came before the others.,False,2026-04-20T11:35:00
PF_core_L1012_07_060_07_04,core_L1012_07_060_07_04,L1012_07_060,C1012_07,S_C1012_07_07,revision,Explain why that revision came before the others.,False,2026-04-27T11:31:00
PF_core_L1012_07_060_08_05,core_L1012_07_060_08_05,L1012_07_060,C1012_07,S_C1012_07_08,clarity,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-05-04T09:36:00
PF_core_L1012_08_001_01_01,core_L1012_08_001_01_01,L1012_08_001,C1012_08,S_C1012_08_01,limitations,Explain one step more clearly.,False,2026-03-23T14:20:00
PF_core_L1012_08_001_04_02,core_L1012_08_001_04_02,L1012_08_001,C1012_08,S_C1012_08_04,revision,Point to the evidence behind that claim.,False,2026-04-13T11:06:00
PF_core_L1012_08_001_06_03,core_L1012_08_001_06_03,L1012_08_001,C1012_08,S_C1012_08_06,limitations,Explain one step more clearly.,False,2026-04-27T14:02:00
PF_core_L1012_08_001_07_04,core_L1012_08_001_07_04,L1012_08_001,C1012_08,S_C1012_08_07,clarity,Explain why that revision came before the others.,False,2026-05-04T11:12:00
PF_core_L1012_08_001_08_05,core_L1012_08_001_08_05,L1012_08_001,C1012_08,S_C1012_08_08,safety,Explain why that revision came before the others.,False,2026-05-11T12:40:00
PF_core_L1012_08_002_01_01,core_L1012_08_002_01_01,L1012_08_002,C1012_08,S_C1012_08_01,revision,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-23T10:07:00
PF_core_L1012_08_002_02_02,core_L1012_08_002_02_02,L1012_08_002,C1012_08,S_C1012_08_02,safety,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-03-30T08:26:00
PF_core_L1012_08_002_05_04,core_L1012_08_002_05_04,L1012_08_002,C1012_08,S_C1012_08_05,limitations,Show the limitation earlier so the claim feels more honest.,False,2026-04-20T14:53:00
PF_core_L1012_08_003_01_01,core_L1012_08_003_01_01,L1012_08_003,C1012_08,S_C1012_08_01,revision,Explain why that revision came before the others.,False,2026-03-23T08:54:00
PF_core_L1012_08_003_02_02,core_L1012_08_003_02_02,L1012_08_003,C1012_08,S_C1012_08_02,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-03-30T08:18:00
PF_core_L1012_08_003_06_04,core_L1012_08_003_06_04,L1012_08_003,C1012_08,S_C1012_08_06,user_focus,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-27T09:40:00
PF_core_L1012_08_003_08_05,core_L1012_08_003_08_05,L1012_08_003,C1012_08,S_C1012_08_08,limitations,The claim is strong; name the boundary condition sooner.,False,2026-05-11T14:28:00
PF_core_L1012_08_004_02_01,core_L1012_08_004_02_01,L1012_08_004,C1012_08,S_C1012_08_02,user_focus,Show which part changed after feedback.,True,2026-03-30T11:38:00
PF_core_L1012_08_004_05_02,core_L1012_08_004_05_02,L1012_08_004,C1012_08,S_C1012_08_05,revision,Show which part changed after feedback.,True,2026-04-20T14:44:00
PF_core_L1012_08_004_06_03,core_L1012_08_004_06_03,L1012_08_004,C1012_08,S_C1012_08_06,evidence,Explain why that revision came before the others.,False,2026-04-27T14:28:00
PF_core_L1012_08_004_07_04,core_L1012_08_004_07_04,L1012_08_004,C1012_08,S_C1012_08_07,evidence,Explain why that revision came before the others.,False,2026-05-04T08:44:00
PF_core_L1012_08_004_08_05,core_L1012_08_004_08_05,L1012_08_004,C1012_08,S_C1012_08_08,safety,Show the limitation earlier so the claim feels more honest.,False,2026-05-11T11:32:00
PF_core_L1012_08_005_06_03,core_L1012_08_005_06_03,L1012_08_005,C1012_08,S_C1012_08_06,limitations,Say who this helps.,True,2026-04-27T12:33:00
PF_core_L1012_08_005_07_04,core_L1012_08_005_07_04,L1012_08_005,C1012_08,S_C1012_08_07,safety,Make one part clearer.,True,2026-05-04T14:28:00
PF_core_L1012_08_005_08_05,core_L1012_08_005_08_05,L1012_08_005,C1012_08,S_C1012_08_08,evidence,Explain one step more clearly.,False,2026-05-11T09:53:00
PF_core_L1012_08_006_04_03,core_L1012_08_006_04_03,L1012_08_006,C1012_08,S_C1012_08_04,limitations,Your idea is clear; add the strongest evidence first.,False,2026-04-13T09:52:00
PF_core_L1012_08_006_08_05,core_L1012_08_006_08_05,L1012_08_006,C1012_08,S_C1012_08_08,clarity,Your idea is clear; add the strongest evidence first.,False,2026-05-11T14:09:00
PF_core_L1012_08_007_02_02,core_L1012_08_007_02_02,L1012_08_007,C1012_08,S_C1012_08_02,clarity,The claim is strong; name the boundary condition sooner.,False,2026-03-30T13:10:00
PF_core_L1012_08_007_06_04,core_L1012_08_007_06_04,L1012_08_007,C1012_08,S_C1012_08_06,safety,Explain why that revision came before the others.,False,2026-04-27T09:09:00
PF_core_L1012_08_007_08_05,core_L1012_08_007_08_05,L1012_08_007,C1012_08,S_C1012_08_08,user_focus,The claim is strong; name the boundary condition sooner.,False,2026-05-11T11:33:00
PF_core_L1012_08_008_03_02,core_L1012_08_008_03_02,L1012_08_008,C1012_08,S_C1012_08_03,user_focus,Your idea is clear; add the strongest evidence first.,False,2026-04-06T10:19:00
PF_core_L1012_08_008_04_03,core_L1012_08_008_04_03,L1012_08_008,C1012_08,S_C1012_08_04,limitations,Show the limitation earlier so the claim feels more honest.,False,2026-04-13T14:37:00
PF_core_L1012_08_008_07_05,core_L1012_08_008_07_05,L1012_08_008,C1012_08,S_C1012_08_07,clarity,Your idea is clear; add the strongest evidence first.,False,2026-05-04T12:00:00
PF_core_L1012_08_009_03_01,core_L1012_08_009_03_01,L1012_08_009,C1012_08,S_C1012_08_03,clarity,Show the limitation earlier so the claim feels more honest.,False,2026-04-06T08:23:00
PF_core_L1012_08_009_05_02,core_L1012_08_009_05_02,L1012_08_009,C1012_08,S_C1012_08_05,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-20T13:22:00
PF_core_L1012_08_009_06_03,core_L1012_08_009_06_03,L1012_08_009,C1012_08,S_C1012_08_06,clarity,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-27T11:59:00
PF_core_L1012_08_009_08_05,core_L1012_08_009_08_05,L1012_08_009,C1012_08,S_C1012_08_08,clarity,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-05-11T14:58:00
PF_core_L1012_08_010_01_01,core_L1012_08_010_01_01,L1012_08_010,C1012_08,S_C1012_08_01,clarity,Explain one step more clearly.,False,2026-03-23T13:59:00
PF_core_L1012_08_010_03_02,core_L1012_08_010_03_02,L1012_08_010,C1012_08,S_C1012_08_03,revision,Show which part changed after feedback.,True,2026-04-06T10:04:00
PF_core_L1012_08_010_04_03,core_L1012_08_010_04_03,L1012_08_010,C1012_08,S_C1012_08_04,clarity,Show which part changed after feedback.,True,2026-04-13T09:10:00
PF_core_L1012_08_010_07_04,core_L1012_08_010_07_04,L1012_08_010,C1012_08,S_C1012_08_07,revision,Show which part changed after feedback.,True,2026-05-04T12:24:00
PF_core_L1012_08_010_08_05,core_L1012_08_010_08_05,L1012_08_010,C1012_08,S_C1012_08_08,revision,Show the limitation earlier so the claim feels more honest.,False,2026-05-11T11:28:00
PF_core_L1012_08_011_02_01,core_L1012_08_011_02_01,L1012_08_011,C1012_08,S_C1012_08_02,user_focus,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-03-30T14:33:00
PF_core_L1012_08_011_03_02,core_L1012_08_011_03_02,L1012_08_011,C1012_08,S_C1012_08_03,safety,Strong reasoning—tighten the link between evidence and uncertainty.,True,2026-04-06T14:22:00
PF_core_L1012_08_011_04_03,core_L1012_08_011_04_03,L1012_08_011,C1012_08,S_C1012_08_04,revision,The claim is strong; name the boundary condition sooner.,False,2026-04-13T12:23:00
PF_core_L1012_08_011_06_04,core_L1012_08_011_06_04,L1012_08_011,C1012_08,S_C1012_08_06,evidence,The claim is strong; name the boundary condition sooner.,False,2026-04-27T11:55:00
PF_core_L1012_08_012_03_02,core_L1012_08_012_03_02,L1012_08_012,C1012_08,S_C1012_08_03,user_focus,Show which part changed after feedback.,True,2026-04-06T12:57:00
PF_core_L1012_08_012_04_03,core_L1012_08_012_04_03,L1012_08_012,C1012_08,S_C1012_08_04,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-04-13T08:56:00
PF_core_L1012_08_012_05_04,core_L1012_08_012_05_04,L1012_08_012,C1012_08,S_C1012_08_05,evidence,Explain why that revision came before the others.,False,2026-04-20T12:36:00
PF_core_L1012_08_013_07_04,core_L1012_08_013_07_04,L1012_08_013,C1012_08,S_C1012_08_07,evidence,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-04T13:02:00
PF_core_L1012_08_013_08_05,core_L1012_08_013_08_05,L1012_08_013,C1012_08,S_C1012_08_08,safety,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-11T14:44:00
PF_core_L1012_08_014_02_02,core_L1012_08_014_02_02,L1012_08_014,C1012_08,S_C1012_08_02,limitations,Show the evidence you used.,True,2026-03-30T12:40:00
PF_core_L1012_08_014_05_04,core_L1012_08_014_05_04,L1012_08_014,C1012_08,S_C1012_08_05,safety,Show which part changed after feedback.,True,2026-04-20T10:09:00
PF_core_L1012_08_014_06_05,core_L1012_08_014_06_05,L1012_08_014,C1012_08,S_C1012_08_06,user_focus,Make one part clearer.,True,2026-04-27T12:23:00
PF_core_L1012_08_015_03_02,core_L1012_08_015_03_02,L1012_08_015,C1012_08,S_C1012_08_03,safety,Show which part changed after feedback.,True,2026-04-06T09:39:00
PF_core_L1012_08_015_04_03,core_L1012_08_015_04_03,L1012_08_015,C1012_08,S_C1012_08_04,safety,Point to the evidence behind that claim.,False,2026-04-13T12:19:00
PF_core_L1012_08_015_07_04,core_L1012_08_015_07_04,L1012_08_015,C1012_08,S_C1012_08_07,user_focus,Point to the evidence behind that claim.,False,2026-05-04T12:10:00
PF_core_L1012_08_016_02_01,core_L1012_08_016_02_01,L1012_08_016,C1012_08,S_C1012_08_02,evidence,Explain why that revision came before the others.,False,2026-03-30T13:15:00
PF_core_L1012_08_016_04_02,core_L1012_08_016_04_02,L1012_08_016,C1012_08,S_C1012_08_04,revision,Your idea is clear; add the strongest evidence first.,False,2026-04-13T13:30:00
PF_core_L1012_08_016_05_03,core_L1012_08_016_05_03,L1012_08_016,C1012_08,S_C1012_08_05,revision,Your idea is clear; add the strongest evidence first.,False,2026-04-20T13:30:00
PF_core_L1012_08_016_06_04,core_L1012_08_016_06_04,L1012_08_016,C1012_08,S_C1012_08_06,revision,Point to the evidence behind that claim.,False,2026-04-27T08:59:00
PF_core_L1012_08_016_07_05,core_L1012_08_016_07_05,L1012_08_016,C1012_08,S_C1012_08_07,user_focus,Your idea is clear; add the strongest evidence first.,False,2026-05-04T13:38:00
PF_core_L1012_08_017_01_01,core_L1012_08_017_01_01,L1012_08_017,C1012_08,S_C1012_08_01,limitations,Show the evidence you used.,True,2026-03-23T11:06:00
PF_core_L1012_08_017_02_02,core_L1012_08_017_02_02,L1012_08_017,C1012_08,S_C1012_08_02,evidence,Say who this helps.,True,2026-03-30T12:45:00
PF_core_L1012_08_017_05_04,core_L1012_08_017_05_04,L1012_08_017,C1012_08,S_C1012_08_05,revision,Explain one step more clearly.,False,2026-04-20T14:05:00
PF_core_L1012_08_017_06_05,core_L1012_08_017_06_05,L1012_08_017,C1012_08,S_C1012_08_06,revision,Point to the evidence behind that claim.,False,2026-04-27T09:51:00
PF_core_L1012_08_018_06_04,core_L1012_08_018_06_04,L1012_08_018,C1012_08,S_C1012_08_06,user_focus,The claim is strong; name the boundary condition sooner.,False,2026-04-27T08:28:00
PF_core_L1012_08_019_06_04,core_L1012_08_019_06_04,L1012_08_019,C1012_08,S_C1012_08_06,user_focus,Your idea is clear; add the strongest evidence first.,True,2026-04-27T08:41:00
PF_core_L1012_08_019_08_05,core_L1012_08_019_08_05,L1012_08_019,C1012_08,S_C1012_08_08,safety,Your idea is clear; add the strongest evidence first.,True,2026-05-11T10:37:00
PF_core_L1012_08_020_01_01,core_L1012_08_020_01_01,L1012_08_020,C1012_08,S_C1012_08_01,limitations,Your idea is clear; add the strongest evidence first.,False,2026-03-23T13:30:00
PF_core_L1012_08_020_03_02,core_L1012_08_020_03_02,L1012_08_020,C1012_08,S_C1012_08_03,limitations,Explain why that revision came before the others.,False,2026-04-06T14:16:00
PF_core_L1012_08_020_06_04,core_L1012_08_020_06_04,L1012_08_020,C1012_08,S_C1012_08_06,safety,Your idea is clear; add the strongest evidence first.,False,2026-04-27T11:52:00
PF_core_L1012_08_020_07_05,core_L1012_08_020_07_05,L1012_08_020,C1012_08,S_C1012_08_07,user_focus,Explain why that revision came before the others.,False,2026-05-04T11:14:00
PF_core_L1012_08_021_04_03,core_L1012_08_021_04_03,L1012_08_021,C1012_08,S_C1012_08_04,user_focus,Explain one step more clearly.,False,2026-04-13T09:28:00
PF_core_L1012_08_021_05_04,core_L1012_08_021_05_04,L1012_08_021,C1012_08,S_C1012_08_05,limitations,Explain one step more clearly.,False,2026-04-20T11:10:00
PF_core_L1012_08_022_02_01,core_L1012_08_022_02_01,L1012_08_022,C1012_08,S_C1012_08_02,evidence,Make one part clearer.,True,2026-03-30T10:20:00
PF_core_L1012_08_022_04_02,core_L1012_08_022_04_02,L1012_08_022,C1012_08,S_C1012_08_04,user_focus,Explain one step more clearly.,False,2026-04-13T13:47:00
PF_core_L1012_08_022_05_03,core_L1012_08_022_05_03,L1012_08_022,C1012_08,S_C1012_08_05,clarity,Make one part clearer.,True,2026-04-20T14:37:00
PF_core_L1012_08_022_07_04,core_L1012_08_022_07_04,L1012_08_022,C1012_08,S_C1012_08_07,revision,Point to the evidence behind that claim.,False,2026-05-04T11:43:00
PF_core_L1012_08_023_01_01,core_L1012_08_023_01_01,L1012_08_023,C1012_08,S_C1012_08_01,safety,Your idea is clear; add the strongest evidence first.,False,2026-03-23T08:41:00
PF_core_L1012_08_023_02_02,core_L1012_08_023_02_02,L1012_08_023,C1012_08,S_C1012_08_02,user_focus,Your idea is clear; add the strongest evidence first.,False,2026-03-30T09:58:00
PF_core_L1012_08_023_03_03,core_L1012_08_023_03_03,L1012_08_023,C1012_08,S_C1012_08_03,revision,Explain why that revision came before the others.,False,2026-04-06T11:08:00
PF_core_L1012_08_023_05_04,core_L1012_08_023_05_04,L1012_08_023,C1012_08,S_C1012_08_05,clarity,Point to the evidence behind that claim.,False,2026-04-20T11:53:00
PF_core_L1012_08_023_07_05,core_L1012_08_023_07_05,L1012_08_023,C1012_08,S_C1012_08_07,safety,Show the limitation earlier so the claim feels more honest.,False,2026-05-04T08:38:00
PF_core_L1012_08_024_04_01,core_L1012_08_024_04_01,L1012_08_024,C1012_08,S_C1012_08_04,evidence,Explain one step more clearly.,False,2026-04-13T12:23:00
PF_core_L1012_08_024_05_02,core_L1012_08_024_05_02,L1012_08_024,C1012_08,S_C1012_08_05,limitations,Show which part changed after feedback.,True,2026-04-20T09:36:00
PF_core_L1012_08_024_06_03,core_L1012_08_024_06_03,L1012_08_024,C1012_08,S_C1012_08_06,safety,Point to the evidence behind that claim.,False,2026-04-27T11:38:00
PF_core_L1012_08_024_07_04,core_L1012_08_024_07_04,L1012_08_024,C1012_08,S_C1012_08_07,safety,Explain why that revision came before the others.,False,2026-05-04T11:17:00
PF_core_L1012_08_024_08_05,core_L1012_08_024_08_05,L1012_08_024,C1012_08,S_C1012_08_08,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-05-11T13:16:00
PF_core_L1012_08_025_04_02,core_L1012_08_025_04_02,L1012_08_025,C1012_08,S_C1012_08_04,limitations,Explain why that revision came before the others.,False,2026-04-13T10:31:00
PF_core_L1012_08_025_05_03,core_L1012_08_025_05_03,L1012_08_025,C1012_08,S_C1012_08_05,evidence,Explain one step more clearly.,False,2026-04-20T10:54:00
PF_core_L1012_08_025_08_05,core_L1012_08_025_08_05,L1012_08_025,C1012_08,S_C1012_08_08,clarity,Show the limitation earlier so the claim feels more honest.,False,2026-05-11T14:09:00
PF_core_L1012_08_026_01_01,core_L1012_08_026_01_01,L1012_08_026,C1012_08,S_C1012_08_01,user_focus,Show which part changed after feedback.,True,2026-03-23T11:18:00
PF_core_L1012_08_026_03_02,core_L1012_08_026_03_02,L1012_08_026,C1012_08,S_C1012_08_03,safety,Show which part changed after feedback.,True,2026-04-06T11:52:00
PF_core_L1012_08_026_07_05,core_L1012_08_026_07_05,L1012_08_026,C1012_08,S_C1012_08_07,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-05-04T09:45:00
PF_core_L1012_08_027_03_02,core_L1012_08_027_03_02,L1012_08_027,C1012_08,S_C1012_08_03,evidence,Show which part changed after feedback.,True,2026-04-06T09:00:00
PF_core_L1012_08_027_04_03,core_L1012_08_027_04_03,L1012_08_027,C1012_08,S_C1012_08_04,clarity,Show which part changed after feedback.,True,2026-04-13T08:34:00
PF_core_L1012_08_027_05_04,core_L1012_08_027_05_04,L1012_08_027,C1012_08,S_C1012_08_05,user_focus,Explain one step more clearly.,True,2026-04-20T12:23:00
PF_core_L1012_08_027_07_05,core_L1012_08_027_07_05,L1012_08_027,C1012_08,S_C1012_08_07,clarity,Show the limitation earlier so the claim feels more honest.,True,2026-05-04T14:14:00
PF_core_L1012_08_028_03_02,core_L1012_08_028_03_02,L1012_08_028,C1012_08,S_C1012_08_03,revision,Point to the evidence behind that claim.,True,2026-04-06T13:28:00
PF_core_L1012_08_028_06_04,core_L1012_08_028_06_04,L1012_08_028,C1012_08,S_C1012_08_06,revision,Explain one step more clearly.,False,2026-04-27T14:14:00
PF_core_L1012_08_029_02_01,core_L1012_08_029_02_01,L1012_08_029,C1012_08,S_C1012_08_02,limitations,Show which part changed after feedback.,True,2026-03-30T12:24:00
PF_core_L1012_08_029_04_03,core_L1012_08_029_04_03,L1012_08_029,C1012_08,S_C1012_08_04,limitations,Explain one step more clearly.,False,2026-04-13T08:28:00
PF_core_L1012_08_029_05_04,core_L1012_08_029_05_04,L1012_08_029,C1012_08,S_C1012_08_05,limitations,Point to the evidence behind that claim.,False,2026-04-20T08:39:00
PF_core_L1012_08_029_07_05,core_L1012_08_029_07_05,L1012_08_029,C1012_08,S_C1012_08_07,user_focus,Explain why that revision came before the others.,False,2026-05-04T08:47:00
