artifact_id,record_id,learner_id,cohort_id,session_id,unit_family,artifact_type,artifact_summary,version_count,word_count_est,image_count_est,code_or_logic_steps_est,created_ts
ART_core_L1012_02_036_02_01,core_L1012_02_036_02_01,L1012_02_036,C1012_02,S_C1012_02_02,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,20,1,0,2026-02-16T10:00:00
ART_core_L1012_02_036_04_02,core_L1012_02_036_04_02,L1012_02_036,C1012_02,S_C1012_02_04,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,39,0,0,2026-03-02T09:10:00
ART_core_L1012_02_036_06_03,core_L1012_02_036_06_03,L1012_02_036,C1012_02,S_C1012_02_06,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,42,0,0,2026-03-16T08:06:00
ART_core_L1012_02_036_07_04,core_L1012_02_036_07_04,L1012_02_036,C1012_02,S_C1012_02_07,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,59,0,0,2026-03-23T12:03:00
ART_core_L1012_02_036_08_05,core_L1012_02_036_08_05,L1012_02_036,C1012_02,S_C1012_02_08,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,2,21,1,0,2026-03-30T09:03:00
ART_core_L1012_02_037_01_01,core_L1012_02_037_01_01,L1012_02_037,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,2,36,0,0,2026-02-09T13:27:00
ART_core_L1012_02_037_02_02,core_L1012_02_037_02_02,L1012_02_037,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,48,0,0,2026-02-16T10:12:00
ART_core_L1012_02_037_04_03,core_L1012_02_037_04_03,L1012_02_037,C1012_02,S_C1012_02_04,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,2,30,0,0,2026-03-02T11:04:00
ART_core_L1012_02_037_06_04,core_L1012_02_037_06_04,L1012_02_037,C1012_02,S_C1012_02_06,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,33,0,0,2026-03-16T12:51:00
ART_core_L1012_02_037_07_05,core_L1012_02_037_07_05,L1012_02_037,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,33,0,0,2026-03-23T09:14:00
ART_core_L1012_02_038_01_01,core_L1012_02_038_01_01,L1012_02_038,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,22,0,0,2026-02-09T14:26:00
ART_core_L1012_02_038_02_02,core_L1012_02_038_02_02,L1012_02_038,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a maintenance teams about pain points tied to water leak reporting delays,3,19,0,0,2026-02-16T08:00:00
ART_core_L1012_02_038_03_03,core_L1012_02_038_03_03,L1012_02_038,C1012_02,S_C1012_02_03,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,20,0,4,2026-02-23T13:37:00
ART_core_L1012_02_038_06_04,core_L1012_02_038_06_04,L1012_02_038,C1012_02,S_C1012_02_06,venture_sprint,metric_table,metric table comparing a baseline and current test for water leak reporting delays,2,30,0,0,2026-03-16T13:43:00
ART_core_L1012_02_038_07_05,core_L1012_02_038_07_05,L1012_02_038,C1012_02,S_C1012_02_07,venture_sprint,interview_note,interview notes from a maintenance teams about pain points tied to water leak reporting delays,4,33,0,0,2026-03-23T10:01:00
ART_core_L1012_02_039_01_01,core_L1012_02_039_01_01,L1012_02_039,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,2,31,0,0,2026-02-09T09:47:00
ART_core_L1012_02_039_03_02,core_L1012_02_039_03_02,L1012_02_039,C1012_02,S_C1012_02_03,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,3,28,1,0,2026-02-23T11:50:00
ART_core_L1012_02_039_04_03,core_L1012_02_039_04_03,L1012_02_039,C1012_02,S_C1012_02_04,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,2,24,0,0,2026-03-02T08:31:00
ART_core_L1012_02_039_06_04,core_L1012_02_039_06_04,L1012_02_039,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,2,27,0,0,2026-03-16T10:16:00
ART_core_L1012_02_039_07_05,core_L1012_02_039_07_05,L1012_02_039,C1012_02,S_C1012_02_07,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,2,41,1,0,2026-03-23T10:36:00
ART_core_L1012_02_040_01_01,core_L1012_02_040_01_01,L1012_02_040,C1012_02,S_C1012_02_01,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,44,1,0,2026-02-09T08:00:00
ART_core_L1012_02_040_02_02,core_L1012_02_040_02_02,L1012_02_040,C1012_02,S_C1012_02_02,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,4,35,1,0,2026-02-16T09:08:00
ART_core_L1012_02_040_05_03,core_L1012_02_040_05_03,L1012_02_040,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,38,0,0,2026-03-09T13:58:00
ART_core_L1012_02_040_07_04,core_L1012_02_040_07_04,L1012_02_040,C1012_02,S_C1012_02_07,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,2,29,0,0,2026-03-23T12:04:00
ART_core_L1012_02_040_08_05,core_L1012_02_040_08_05,L1012_02_040,C1012_02,S_C1012_02_08,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,23,0,0,2026-03-30T12:39:00
ART_core_L1012_02_041_01_01,core_L1012_02_041_01_01,L1012_02_041,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,17,0,0,2026-02-09T13:31:00
ART_core_L1012_02_041_02_02,core_L1012_02_041_02_02,L1012_02_041,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a cafeteria managers about pain points tied to food waste from cafeterias,3,16,0,0,2026-02-16T08:24:00
ART_core_L1012_02_041_04_03,core_L1012_02_041_04_03,L1012_02_041,C1012_02,S_C1012_02_04,venture_sprint,metric_table,metric table comparing a baseline and current test for food waste from cafeterias,3,35,0,0,2026-03-02T13:50:00
ART_core_L1012_02_041_05_04,core_L1012_02_041_05_04,L1012_02_041,C1012_02,S_C1012_02_05,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,8,0,0,2026-03-09T14:20:00
ART_core_L1012_02_041_06_05,core_L1012_02_041_06_05,L1012_02_041,C1012_02,S_C1012_02_06,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,21,0,0,2026-03-16T09:15:00
ART_core_L1012_02_042_02_01,core_L1012_02_042_02_01,L1012_02_042,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a maintenance teams about pain points tied to water leak reporting delays,2,26,0,0,2026-02-16T08:19:00
ART_core_L1012_02_042_03_02,core_L1012_02_042_03_02,L1012_02_042,C1012_02,S_C1012_02_03,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,4,36,1,0,2026-02-23T10:28:00
ART_core_L1012_02_042_04_03,core_L1012_02_042_04_03,L1012_02_042,C1012_02,S_C1012_02_04,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,3,36,1,0,2026-03-02T07:36:00
ART_core_L1012_02_042_05_04,core_L1012_02_042_05_04,L1012_02_042,C1012_02,S_C1012_02_05,venture_sprint,interview_note,interview notes from a maintenance teams about pain points tied to water leak reporting delays,1,12,0,0,2026-03-09T09:09:00
ART_core_L1012_02_042_08_05,core_L1012_02_042_08_05,L1012_02_042,C1012_02,S_C1012_02_08,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,34,0,0,2026-03-30T08:28:00
ART_core_L1012_02_043_01_01,core_L1012_02_043_01_01,L1012_02_043,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,2,26,0,0,2026-02-09T11:55:00
ART_core_L1012_02_043_03_02,core_L1012_02_043_03_02,L1012_02_043,C1012_02,S_C1012_02_03,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,3,21,0,5,2026-02-23T11:14:00
ART_core_L1012_02_043_05_03,core_L1012_02_043_05_03,L1012_02_043,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,4,23,0,0,2026-03-09T12:30:00
ART_core_L1012_02_043_06_04,core_L1012_02_043_06_04,L1012_02_043,C1012_02,S_C1012_02_06,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,4,29,1,0,2026-03-16T07:56:00
ART_core_L1012_02_043_07_05,core_L1012_02_043_07_05,L1012_02_043,C1012_02,S_C1012_02_07,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,4,28,0,0,2026-03-23T13:37:00
ART_core_L1012_02_044_01_01,core_L1012_02_044_01_01,L1012_02_044,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a working parents about pain points tied to family scheduling stress,4,28,0,0,2026-02-09T10:08:00
ART_core_L1012_02_044_02_02,core_L1012_02_044_02_02,L1012_02_044,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,28,0,0,2026-02-16T09:31:00
ART_core_L1012_02_044_03_03,core_L1012_02_044_03_03,L1012_02_044,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,23,0,3,2026-02-23T11:57:00
ART_core_L1012_02_044_05_04,core_L1012_02_044_05_04,L1012_02_044,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,20,0,0,2026-03-09T08:07:00
ART_core_L1012_02_044_08_05,core_L1012_02_044_08_05,L1012_02_044,C1012_02,S_C1012_02_08,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,36,1,0,2026-03-30T12:42:00
ART_core_L1012_02_045_02_01,core_L1012_02_045_02_01,L1012_02_045,C1012_02,S_C1012_02_02,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,2,32,0,0,2026-02-16T09:00:00
ART_core_L1012_02_045_03_02,core_L1012_02_045_03_02,L1012_02_045,C1012_02,S_C1012_02_03,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,3,18,0,5,2026-02-23T11:55:00
ART_core_L1012_02_045_06_03,core_L1012_02_045_06_03,L1012_02_045,C1012_02,S_C1012_02_06,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,35,1,0,2026-03-16T13:18:00
ART_core_L1012_02_045_07_04,core_L1012_02_045_07_04,L1012_02_045,C1012_02,S_C1012_02_07,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,1,11,0,0,2026-03-23T13:44:00
ART_core_L1012_02_045_08_05,core_L1012_02_045_08_05,L1012_02_045,C1012_02,S_C1012_02_08,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,28,0,0,2026-03-30T09:16:00
ART_core_L1012_02_046_01_01,core_L1012_02_046_01_01,L1012_02_046,C1012_02,S_C1012_02_01,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,2,49,0,0,2026-02-09T12:05:00
ART_core_L1012_02_046_05_02,core_L1012_02_046_05_02,L1012_02_046,C1012_02,S_C1012_02_05,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,3,16,1,0,2026-03-09T07:44:00
ART_core_L1012_02_046_06_03,core_L1012_02_046_06_03,L1012_02_046,C1012_02,S_C1012_02_06,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,1,48,0,0,2026-03-16T11:09:00
ART_core_L1012_02_046_08_05,core_L1012_02_046_08_05,L1012_02_046,C1012_02,S_C1012_02_08,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,20,0,0,2026-03-30T10:16:00
ART_core_L1012_02_047_02_01,core_L1012_02_047_02_01,L1012_02_047,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a shop owners about pain points tied to small business inventory waste,4,39,0,0,2026-02-16T08:41:00
ART_core_L1012_02_047_03_02,core_L1012_02_047_03_02,L1012_02_047,C1012_02,S_C1012_02_03,venture_sprint,metric_table,metric table comparing a baseline and current test for small business inventory waste,2,39,0,0,2026-02-23T07:48:00
ART_core_L1012_02_047_04_03,core_L1012_02_047_04_03,L1012_02_047,C1012_02,S_C1012_02_04,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,4,23,1,0,2026-03-02T12:13:00
ART_core_L1012_02_047_05_04,core_L1012_02_047_05_04,L1012_02_047,C1012_02,S_C1012_02_05,venture_sprint,interview_note,interview notes from a shop owners about pain points tied to small business inventory waste,1,25,0,0,2026-03-09T12:08:00
ART_core_L1012_02_047_08_05,core_L1012_02_047_08_05,L1012_02_047,C1012_02,S_C1012_02_08,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,18,0,0,2026-03-30T14:30:00
ART_core_L1012_02_048_01_01,core_L1012_02_048_01_01,L1012_02_048,C1012_02,S_C1012_02_01,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,4,32,1,0,2026-02-09T08:46:00
ART_core_L1012_02_048_03_02,core_L1012_02_048_03_02,L1012_02_048,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,35,0,5,2026-02-23T08:04:00
ART_core_L1012_02_048_04_03,core_L1012_02_048_04_03,L1012_02_048,C1012_02,S_C1012_02_04,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,3,37,1,0,2026-03-02T13:18:00
ART_core_L1012_02_048_06_04,core_L1012_02_048_06_04,L1012_02_048,C1012_02,S_C1012_02_06,venture_sprint,metric_table,metric table comparing a baseline and current test for family scheduling stress,3,31,0,0,2026-03-16T08:57:00
ART_core_L1012_02_048_08_05,core_L1012_02_048_08_05,L1012_02_048,C1012_02,S_C1012_02_08,venture_sprint,interview_note,interview notes from a working parents about pain points tied to family scheduling stress,2,46,0,0,2026-03-30T08:36:00
ART_core_L1012_02_049_01_01,core_L1012_02_049_01_01,L1012_02_049,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,37,0,0,2026-02-09T07:52:00
ART_core_L1012_02_049_02_02,core_L1012_02_049_02_02,L1012_02_049,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,2,37,0,0,2026-02-16T12:47:00
ART_core_L1012_02_049_06_03,core_L1012_02_049_06_03,L1012_02_049,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,3,33,0,0,2026-03-16T11:10:00
ART_core_L1012_02_049_07_04,core_L1012_02_049_07_04,L1012_02_049,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,42,0,0,2026-03-23T09:09:00
ART_core_L1012_02_049_08_05,core_L1012_02_049_08_05,L1012_02_049,C1012_02,S_C1012_02_08,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,30,0,0,2026-03-30T10:31:00
ART_core_L1012_02_050_02_01,core_L1012_02_050_02_01,L1012_02_050,C1012_02,S_C1012_02_02,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,2,19,1,0,2026-02-16T11:45:00
ART_core_L1012_02_050_03_02,core_L1012_02_050_03_02,L1012_02_050,C1012_02,S_C1012_02_03,venture_sprint,interview_note,interview notes from a teens about pain points tied to local mental health support navigation,2,20,0,3,2026-02-23T09:51:00
ART_core_L1012_02_050_05_03,core_L1012_02_050_05_03,L1012_02_050,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,33,0,0,2026-03-09T07:23:00
ART_core_L1012_02_050_06_04,core_L1012_02_050_06_04,L1012_02_050,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a teens about pain points tied to local mental health support navigation,3,21,0,0,2026-03-16T09:01:00
ART_core_L1012_02_050_08_05,core_L1012_02_050_08_05,L1012_02_050,C1012_02,S_C1012_02_08,venture_sprint,interview_note,interview notes from a teens about pain points tied to local mental health support navigation,2,32,0,0,2026-03-30T12:21:00
ART_core_L1012_02_051_01_01,core_L1012_02_051_01_01,L1012_02_051,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a maintenance teams about pain points tied to water leak reporting delays,1,28,0,0,2026-02-09T11:08:00
ART_core_L1012_02_051_02_02,core_L1012_02_051_02_02,L1012_02_051,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,26,0,0,2026-02-16T13:00:00
ART_core_L1012_02_051_03_03,core_L1012_02_051_03_03,L1012_02_051,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,19,0,0,2026-02-23T09:04:00
ART_core_L1012_02_051_04_04,core_L1012_02_051_04_04,L1012_02_051,C1012_02,S_C1012_02_04,venture_sprint,metric_table,metric table comparing a baseline and current test for water leak reporting delays,4,26,0,0,2026-03-02T08:03:00
ART_core_L1012_02_051_06_05,core_L1012_02_051_06_05,L1012_02_051,C1012_02,S_C1012_02_06,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,41,0,0,2026-03-16T14:19:00
